k,type,score,label
5,GMM,0.72342,1
5,GMM,0.666778,1
5,GMM,0.734706,1
5,GMM,0.41779,4
5,GMM,0.046317,0
5,GMM,-0.268361,0
5,GMM,0.725743,1
5,GMM,-0.464524,0
5,GMM,-0.141617,0
5,GMM,0.073181,0
5,GMM,0.786478,1
5,GMM,0.725743,1
5,GMM,0.451114,1
5,GMM,0.675043,1
5,GMM,0.757438,1
5,GMM,0.248558,3
5,GMM,0.525159,1
5,GMM,0.580961,1
5,GMM,0.323306,3
5,GMM,0.591121,1
5,GMM,0.164479,0
5,GMM,0.757438,1
5,GMM,0.35495,2
5,GMM,0.239899,0
5,GMM,0.140583,3
5,GMM,0.67997,1
5,GMM,0.24752,3
5,GMM,0.668314,1
5,GMM,0.757597,1
5,GMM,0.114897,0
5,GMM,0.127367,0
5,GMM,0.508545,1
5,GMM,0.268969,3
5,GMM,0.74416,1
5,GMM,0.786478,1
5,GMM,0.268015,3
5,GMM,0.703595,1
5,GMM,0.613973,1
5,GMM,0.651892,1
5,GMM,0.615241,1
5,GMM,-0.371871,0
5,GMM,0.245834,3
5,GMM,0.786478,1
5,GMM,0.732626,1
5,GMM,-0.208798,0
5,GMM,0.775131,1
5,GMM,0.209919,0
5,GMM,0.786478,1
5,GMM,0.696983,1
5,GMM,0.733175,1
5,GMM,0.711329,1
5,GMM,0.25485,2
5,GMM,0.698103,1
5,GMM,0.098913,2
5,GMM,0.048911,2
5,GMM,0.67997,1
5,GMM,-0.568632,0
5,GMM,0.127051,2
5,GMM,0.31836,3
5,GMM,0.664991,1
5,GMM,0.688422,1
5,GMM,0.74416,1
5,GMM,0.70644,1
5,GMM,0.179226,3
5,GMM,-0.30234,0
5,GMM,0.662503,1
5,GMM,0.242749,2
5,GMM,0.711318,1
5,GMM,0.725743,1
5,GMM,0.255926,3
5,GMM,-0.239586,0
5,GMM,0.726093,1
5,GMM,0.445701,1
5,GMM,0.246584,3
5,GMM,0.273057,2
5,GMM,0.045447,3
5,GMM,0.668232,1
5,GMM,0.653495,1
5,GMM,0.223993,0
5,GMM,0.760344,1
5,GMM,0.116866,3
5,GMM,0.105489,0
5,GMM,0.730283,1
5,GMM,0.703595,1
5,GMM,-0.462336,0
5,GMM,0.703595,1
5,GMM,0.60296,1
5,GMM,0.74416,1
5,GMM,0.173916,0
5,GMM,0.757438,1
5,GMM,0.137417,2
5,GMM,-0.606083,0
5,GMM,0.358196,3
5,GMM,0.760344,1
5,GMM,0.695434,1
5,GMM,0.679662,1
5,GMM,0.337986,2
5,GMM,-0.077615,0
5,GMM,0.730114,1
5,GMM,0.737775,1
5,GMM,0.276828,3
5,GMM,0.666098,1
5,GMM,0.672206,1
5,GMM,0.725743,1
5,GMM,0.74977,1
5,GMM,0.786478,1
5,GMM,0.655967,1
5,GMM,0.74416,1
5,GMM,0.705628,1
5,GMM,0.757597,1
5,GMM,0.322785,2
5,GMM,0.671295,1
5,GMM,0.775131,1
5,GMM,-0.227978,0
5,GMM,0.174938,3
5,GMM,-0.592015,0
5,GMM,-0.199479,0
5,GMM,0.734706,1
5,GMM,0.652853,1
5,GMM,0.648911,1
5,GMM,0.711329,1
5,GMM,0.230466,3
5,GMM,0.52967,1
5,GMM,0.708375,1
5,GMM,0.151279,3
5,GMM,0.239434,0
5,GMM,0.368309,2
5,GMM,0.195174,3
5,GMM,0.250977,0
5,GMM,-0.446158,0
5,GMM,0.705634,1
5,GMM,-0.131312,0
5,GMM,0.786478,1
5,GMM,-0.66783,0
5,GMM,0.734706,1
5,GMM,0.154382,0
5,GMM,0.734706,1
5,GMM,0.724752,1
5,GMM,0.292781,3
5,GMM,0.358645,3
5,GMM,0.258594,3
5,GMM,0.728837,1
5,GMM,0.079396,3
5,GMM,0.786478,1
5,GMM,0.33966,3
5,GMM,0.694628,1
5,GMM,0.20131,3
5,GMM,0.67997,1
5,GMM,0.268096,3
5,GMM,0.613973,1
5,GMM,-0.077982,2
5,GMM,0.736484,1
5,GMM,0.679662,1
5,GMM,0.663362,1
5,GMM,0.248085,3
5,GMM,0.760344,1
5,GMM,0.757029,1
5,GMM,-0.603223,0
5,GMM,0.743623,1
5,GMM,0.083167,0
5,GMM,-0.436704,0
5,GMM,0.260074,3
5,GMM,0.059651,3
5,GMM,0.716739,1
5,GMM,-0.020486,0
5,GMM,0.545408,1
5,GMM,0.709687,1
5,GMM,-0.055042,0
5,GMM,0.734706,1
5,GMM,0.676786,1
5,GMM,0.742779,1
5,GMM,0.211891,0
5,GMM,-0.512776,0
5,GMM,-0.41468,0
5,GMM,0.725743,1
5,GMM,0.757029,1
5,GMM,0.002162,0
5,GMM,0.734139,1
5,GMM,-0.552811,0
5,GMM,0.732626,1
5,GMM,0.668314,1
5,GMM,0.735232,1
5,GMM,0.734706,1
5,GMM,0.757597,1
5,GMM,0.754049,1
5,GMM,-0.692153,0
5,GMM,-0.018322,0
5,GMM,0.147595,3
5,GMM,0.709162,1
5,GMM,0.67997,1
5,GMM,0.069892,2
5,GMM,0.17146,4
5,GMM,0.147069,0
5,GMM,0.759353,1
5,GMM,0.668314,1
5,GMM,0.742779,1
5,GMM,0.045656,0
5,GMM,0.703106,1
5,GMM,0.681943,1
5,GMM,0.590029,1
5,GMM,0.775131,1
5,GMM,0.757597,1
5,GMM,0.703595,1
5,GMM,0.257806,3
5,GMM,0.603979,1
5,GMM,0.193696,0
5,GMM,0.315203,3
5,GMM,0.190158,3
5,GMM,0.377876,3
5,GMM,0.757029,1
5,GMM,0.054438,0
5,GMM,0.343709,3
5,GMM,0.664991,1
5,GMM,-0.200174,2
5,GMM,0.700615,1
5,GMM,0.201711,3
5,GMM,0.757029,1
5,GMM,-0.078222,3
5,GMM,-0.08341,2
5,GMM,-0.154215,3
5,GMM,-0.085748,0
5,GMM,0.713345,1
5,GMM,0.730114,1
5,GMM,0.709943,1
5,GMM,0.695434,1
5,GMM,-0.063074,0
5,GMM,0.74977,1
5,GMM,-0.603788,0
5,GMM,0.322454,2
5,GMM,0.154016,4
5,GMM,0.437871,4
5,GMM,-0.108695,0
5,GMM,0.241516,3
5,GMM,0.74416,1
5,GMM,0.757029,1
5,GMM,0.058157,3
5,GMM,0.666396,1
5,GMM,0.597112,1
5,GMM,0.717529,1
5,GMM,0.757438,1
5,GMM,0.699975,1
5,GMM,0.730114,1
5,GMM,0.775131,1
5,GMM,0.703595,1
5,GMM,0.620519,1
5,GMM,0.730114,1
5,GMM,0.148683,3
5,GMM,0.296764,3
5,GMM,0.089461,3
5,GMM,0.244321,0
5,GMM,0.194117,0
5,GMM,0.730114,1
5,GMM,0.613973,1
5,GMM,0.786478,1
5,GMM,0.101949,0
5,GMM,0.712894,1
5,GMM,-0.51074,0
5,GMM,0.760344,1
5,GMM,0.695393,1
5,GMM,0.524036,1
5,GMM,0.757597,1
5,GMM,0.734101,1
5,GMM,0.709687,1
5,GMM,0.757438,1
5,GMM,0.757597,1
5,GMM,0.651806,1
5,GMM,0.202159,0
5,GMM,0.775131,1
5,GMM,0.314289,3
5,GMM,0.047215,3
5,GMM,0.718384,1
5,GMM,0.597499,1
5,GMM,0.652853,1
5,GMM,0.67579,1
5,GMM,0.709943,1
5,GMM,0.786478,1
5,GMM,0.193556,3
5,GMM,0.137373,2
5,GMM,0.592575,1
5,GMM,0.760344,1
5,GMM,0.538327,1
5,GMM,-0.484372,0
5,GMM,0.734139,1
5,GMM,0.004345,2
5,GMM,0.757438,1
5,GMM,0.52967,1
5,GMM,0.786478,1
5,GMM,-0.004904,0
5,GMM,-0.199141,0
5,GMM,0.786478,1
5,GMM,0.716739,1
5,GMM,0.139253,0
6,Kmeans,0.740945,1
6,Kmeans,0.763013,1
6,Kmeans,0.282776,4
6,Kmeans,-0.037544,5
6,Kmeans,0.080072,2
6,Kmeans,0.769429,1
6,Kmeans,0.330555,0
6,Kmeans,0.26084,5
6,Kmeans,0.770262,1
6,Kmeans,0.768969,1
6,Kmeans,0.777354,1
6,Kmeans,0.803978,1
6,Kmeans,0.060594,5
6,Kmeans,0.19018,0
6,Kmeans,0.131037,0
6,Kmeans,0.771601,1
6,Kmeans,0.682899,1
6,Kmeans,0.007466,3
6,Kmeans,0.756474,1
6,Kmeans,0.063223,5
6,Kmeans,0.724992,1
6,Kmeans,0.548851,1
6,Kmeans,0.366163,2
6,Kmeans,0.730986,1
6,Kmeans,0.230454,3
6,Kmeans,0.775556,1
6,Kmeans,0.051442,4
6,Kmeans,0.708314,1
6,Kmeans,0.740945,1
6,Kmeans,0.708314,1
6,Kmeans,0.789717,1
6,Kmeans,0.810763,1
6,Kmeans,0.230243,1
6,Kmeans,0.734695,1
6,Kmeans,0.286324,0
6,Kmeans,0.591361,1
6,Kmeans,0.721605,1
6,Kmeans,0.223514,0
6,Kmeans,0.769429,1
6,Kmeans,0.719529,1
6,Kmeans,0.624614,1
6,Kmeans,0.345546,0
6,Kmeans,0.787606,1
6,Kmeans,0.773347,1
6,Kmeans,0.084929,0
6,Kmeans,0.03483,0
6,Kmeans,0.200187,3
6,Kmeans,0.460723,1
6,Kmeans,0.769429,1
6,Kmeans,0.305462,0
6,Kmeans,0.769193,1
6,Kmeans,0.722871,1
6,Kmeans,0.775556,1
6,Kmeans,0.425731,4
6,Kmeans,0.188741,0
6,Kmeans,0.345823,1
6,Kmeans,0.769429,1
6,Kmeans,0.566461,1
6,Kmeans,-0.013585,3
6,Kmeans,0.065291,0
6,Kmeans,0.810763,1
6,Kmeans,0.769429,1
6,Kmeans,0.559878,1
6,Kmeans,0.72908,1
6,Kmeans,0.788474,1
6,Kmeans,0.081478,3
6,Kmeans,0.609222,1
6,Kmeans,0.660771,1
6,Kmeans,0.237172,5
6,Kmeans,0.65815,1
6,Kmeans,0.180699,0
6,Kmeans,0.788474,1
6,Kmeans,0.419579,2
6,Kmeans,0.310489,0
6,Kmeans,0.095283,5
6,Kmeans,0.732852,1
6,Kmeans,0.198466,3
6,Kmeans,0.725421,1
6,Kmeans,0.791843,1
6,Kmeans,0.306988,0
6,Kmeans,0.341684,0
6,Kmeans,0.591196,1
6,Kmeans,0.22317,5
6,Kmeans,0.781513,1
6,Kmeans,0.810763,1
6,Kmeans,0.13241,3
6,Kmeans,0.752383,1
6,Kmeans,0.676617,1
6,Kmeans,0.719644,1
6,Kmeans,0.686516,1
6,Kmeans,0.489868,1
6,Kmeans,0.198396,5
6,Kmeans,0.810763,1
6,Kmeans,0.770262,1
6,Kmeans,0.314034,1
6,Kmeans,0.803978,1
6,Kmeans,0.331201,0
6,Kmeans,0.810763,1
6,Kmeans,0.748374,1
6,Kmeans,0.776065,1
6,Kmeans,0.756695,1
6,Kmeans,0.158683,2
6,Kmeans,0.749801,1
6,Kmeans,-0.068094,2
6,Kmeans,0.135747,3
6,Kmeans,0.732852,1
6,Kmeans,0.659343,1
6,Kmeans,0.134817,3
6,Kmeans,0.118831,3
6,Kmeans,0.722529,1
6,Kmeans,0.743954,1
6,Kmeans,0.781513,1
6,Kmeans,0.750608,1
6,Kmeans,0.067239,3
6,Kmeans,0.402017,1
6,Kmeans,0.724992,1
6,Kmeans,0.316808,2
6,Kmeans,0.755708,1
6,Kmeans,0.769429,1
6,Kmeans,0.040593,5
6,Kmeans,0.35075,1
6,Kmeans,0.771318,1
6,Kmeans,0.538144,1
6,Kmeans,0.038567,5
6,Kmeans,0.099598,2
6,Kmeans,0.13429,0
6,Kmeans,0.720841,1
6,Kmeans,0.719655,1
6,Kmeans,0.278635,0
6,Kmeans,0.792611,1
6,Kmeans,0.085809,0
6,Kmeans,0.235233,0
6,Kmeans,0.773202,1
6,Kmeans,0.752383,1
6,Kmeans,0.555787,1
6,Kmeans,0.752383,1
6,Kmeans,0.667057,1
6,Kmeans,0.781513,1
6,Kmeans,0.151897,0
6,Kmeans,0.788474,1
6,Kmeans,0.012146,2
6,Kmeans,0.684455,1
6,Kmeans,0.215754,5
6,Kmeans,0.792611,1
6,Kmeans,0.740945,1
6,Kmeans,0.729065,1
6,Kmeans,0.295103,2
6,Kmeans,0.12466,0
6,Kmeans,0.768969,1
6,Kmeans,0.774558,1
6,Kmeans,0.287649,5
6,Kmeans,0.726729,1
6,Kmeans,0.72293,1
6,Kmeans,0.769429,1
6,Kmeans,0.782928,1
6,Kmeans,0.810763,1
6,Kmeans,0.709467,1
6,Kmeans,0.781513,1
6,Kmeans,0.754129,1
6,Kmeans,0.791843,1
6,Kmeans,0.378433,2
6,Kmeans,0.729042,1
6,Kmeans,0.803978,1
6,Kmeans,0.342797,1
6,Kmeans,0.055275,5
6,Kmeans,0.674991,1
6,Kmeans,0.32145,1
6,Kmeans,0.775556,1
6,Kmeans,0.720231,1
6,Kmeans,0.714832,1
6,Kmeans,0.756695,1
6,Kmeans,0.200114,3
6,Kmeans,0.614978,1
6,Kmeans,0.75994,1
6,Kmeans,0.070261,5
6,Kmeans,0.328468,0
6,Kmeans,0.423611,2
6,Kmeans,0.015442,3
6,Kmeans,0.347897,0
6,Kmeans,0.534682,1
6,Kmeans,0.756624,1
6,Kmeans,0.110592,3
6,Kmeans,0.810763,1
6,Kmeans,0.727472,1
6,Kmeans,0.775556,1
6,Kmeans,0.319614,0
6,Kmeans,0.775556,1
6,Kmeans,0.763013,1
6,Kmeans,0.047468,5
6,Kmeans,0.024502,5
6,Kmeans,0.166265,3
6,Kmeans,0.768644,1
6,Kmeans,0.061367,0
6,Kmeans,0.810763,1
6,Kmeans,0.229079,3
6,Kmeans,0.745431,1
6,Kmeans,0.156782,3
6,Kmeans,0.732852,1
6,Kmeans,0.172745,5
6,Kmeans,0.676617,1
6,Kmeans,0.238459,3
6,Kmeans,0.773846,1
6,Kmeans,0.729065,1
6,Kmeans,0.719529,1
6,Kmeans,0.167827,5
6,Kmeans,0.792611,1
6,Kmeans,0.789717,1
6,Kmeans,0.682485,1
6,Kmeans,0.779664,1
6,Kmeans,-0.004858,0
6,Kmeans,0.544377,1
6,Kmeans,0.129875,5
6,Kmeans,0.01264,5
6,Kmeans,0.762107,1
6,Kmeans,-0.090561,0
6,Kmeans,0.634232,1
6,Kmeans,0.756346,1
6,Kmeans,0.061923,0
6,Kmeans,0.775556,1
6,Kmeans,0.735322,1
6,Kmeans,0.776909,1
6,Kmeans,0.288581,0
6,Kmeans,0.608729,1
6,Kmeans,0.520447,1
6,Kmeans,0.769429,1
6,Kmeans,0.789717,1
6,Kmeans,-0.056883,3
6,Kmeans,0.771601,1
6,Kmeans,0.629603,1
6,Kmeans,0.770262,1
6,Kmeans,0.725421,1
6,Kmeans,0.777354,1
6,Kmeans,0.775556,1
6,Kmeans,0.791843,1
6,Kmeans,0.79042,1
6,Kmeans,0.738463,1
6,Kmeans,-0.043683,0
6,Kmeans,0.201168,5
6,Kmeans,0.752978,1
6,Kmeans,0.732852,1
6,Kmeans,0.162219,2
6,Kmeans,0.178104,4
6,Kmeans,0.158107,0
6,Kmeans,0.79148,1
6,Kmeans,0.725421,1
6,Kmeans,0.776909,1
6,Kmeans,0.147941,0
6,Kmeans,0.755164,1
6,Kmeans,0.739593,1
6,Kmeans,0.664625,1
6,Kmeans,0.803978,1
6,Kmeans,0.791843,1
6,Kmeans,0.752383,1
6,Kmeans,0.055215,5
6,Kmeans,0.671783,1
6,Kmeans,0.326196,0
6,Kmeans,0.180879,5
6,Kmeans,0.047722,3
6,Kmeans,-0.017486,5
6,Kmeans,0.789717,1
6,Kmeans,0.207156,0
6,Kmeans,0.159685,3
6,Kmeans,0.722529,1
6,Kmeans,0.206605,3
6,Kmeans,0.747506,1
6,Kmeans,0.203369,5
6,Kmeans,0.789717,1
6,Kmeans,0.225883,0
6,Kmeans,0.261069,3
6,Kmeans,0.298702,0
6,Kmeans,-0.14531,0
6,Kmeans,0.762731,1
6,Kmeans,0.768969,1
6,Kmeans,0.756129,1
6,Kmeans,0.740945,1
6,Kmeans,-0.088927,0
6,Kmeans,0.782928,1
6,Kmeans,0.679729,1
6,Kmeans,0.293857,2
6,Kmeans,0.126039,4
6,Kmeans,0.443032,4
6,Kmeans,0.237723,1
6,Kmeans,0.194612,3
6,Kmeans,0.781513,1
6,Kmeans,0.789717,1
6,Kmeans,0.135082,3
6,Kmeans,0.720108,1
6,Kmeans,0.676443,1
6,Kmeans,0.761888,1
6,Kmeans,0.788474,1
6,Kmeans,0.75131,1
6,Kmeans,0.768969,1
6,Kmeans,0.803978,1
6,Kmeans,0.752383,1
6,Kmeans,0.699335,1
6,Kmeans,0.768969,1
6,Kmeans,0.107954,5
6,Kmeans,0.199136,3
6,Kmeans,0.271506,3
6,Kmeans,0.328898,0
6,Kmeans,0.300062,0
6,Kmeans,0.768969,1
6,Kmeans,0.676617,1
6,Kmeans,0.810763,1
6,Kmeans,0.096231,0
6,Kmeans,0.756077,1
6,Kmeans,0.606973,1
6,Kmeans,0.792611,1
6,Kmeans,0.751416,1
6,Kmeans,0.599452,1
6,Kmeans,0.791843,1
6,Kmeans,0.774804,1
6,Kmeans,0.756346,1
6,Kmeans,0.788474,1
6,Kmeans,0.791843,1
6,Kmeans,0.707184,1
6,Kmeans,0.185427,0
6,Kmeans,0.803978,1
6,Kmeans,0.004035,5
6,Kmeans,0.082459,3
6,Kmeans,0.765007,1
6,Kmeans,0.67289,1
6,Kmeans,0.720231,1
6,Kmeans,0.736526,1
6,Kmeans,0.756129,1
6,Kmeans,0.810763,1
6,Kmeans,0.016642,3
6,Kmeans,-0.077393,2
6,Kmeans,0.67315,1
6,Kmeans,0.792611,1
6,Kmeans,0.637959,1
6,Kmeans,0.589897,1
6,Kmeans,0.771601,1
6,Kmeans,0.205496,3
6,Kmeans,0.788474,1
6,Kmeans,0.614978,1
6,Kmeans,0.810763,1
6,Kmeans,-0.000398,0
6,Kmeans,0.282562,1
6,Kmeans,0.810763,1
6,Kmeans,0.762107,1
6,Kmeans,0.183753,0
6,GMM,0.678483,1
6,GMM,0.710252,1
6,GMM,0.339931,4
6,GMM,0.066265,5
6,GMM,0.080072,2
6,GMM,0.707517,1
6,GMM,0.05683,5
6,GMM,0.085877,5
6,GMM,0.717975,1
6,GMM,0.712976,1
6,GMM,0.716895,1
6,GMM,0.760639,1
6,GMM,-0.11569,5
6,GMM,-0.185247,3
6,GMM,0.131217,5
6,GMM,0.719483,1
6,GMM,0.602654,1
6,GMM,0.029987,3
6,GMM,0.694439,1
6,GMM,0.149302,5
6,GMM,0.642454,1
6,GMM,-0.416528,0
6,GMM,0.368627,2
6,GMM,0.649205,1
6,GMM,0.239675,3
6,GMM,0.717901,1
6,GMM,0.043573,4
6,GMM,0.634134,1
6,GMM,0.678483,1
6,GMM,0.634134,1
6,GMM,0.742917,1
6,GMM,0.772916,1
6,GMM,-0.061487,0
6,GMM,0.648833,1
6,GMM,0.121931,0
6,GMM,0.502776,1
6,GMM,0.657524,1
6,GMM,0.1879,0
6,GMM,0.707517,1
6,GMM,0.64382,1
6,GMM,-0.497262,0
6,GMM,-0.060899,5
6,GMM,0.731407,1
6,GMM,0.711774,1
6,GMM,0.114184,0
6,GMM,0.018989,0
6,GMM,0.183083,3
6,GMM,-0.31672,0
6,GMM,0.707517,1
6,GMM,0.143289,0
6,GMM,0.704307,1
6,GMM,0.64774,1
6,GMM,0.717901,1
6,GMM,0.416028,4
6,GMM,-0.052533,0
6,GMM,-0.238179,0
6,GMM,0.707517,1
6,GMM,-0.443647,0
6,GMM,0.019047,3
6,GMM,-0.03365,0
6,GMM,0.772916,1
6,GMM,0.707517,1
6,GMM,0.415542,1
6,GMM,0.655965,1
6,GMM,0.742761,1
6,GMM,0.111886,3
6,GMM,0.501576,1
6,GMM,0.558249,1
6,GMM,0.060584,5
6,GMM,0.576913,1
6,GMM,0.090723,0
6,GMM,0.742761,1
6,GMM,0.422597,2
6,GMM,0.200024,0
6,GMM,0.09955,5
6,GMM,0.663518,1
6,GMM,0.228332,3
6,GMM,0.649771,1
6,GMM,0.741239,1
6,GMM,0.073997,5
6,GMM,0.03565,5
6,GMM,0.488059,1
6,GMM,0.161124,5
6,GMM,0.729058,1
6,GMM,0.772916,1
6,GMM,0.22083,3
6,GMM,0.686381,1
6,GMM,0.598085,1
6,GMM,0.633058,1
6,GMM,0.596776,1
6,GMM,-0.339422,0
6,GMM,0.219293,5
6,GMM,0.772916,1
6,GMM,0.717975,1
6,GMM,-0.183621,0
6,GMM,0.760639,1
6,GMM,0.134169,0
6,GMM,0.772916,1
6,GMM,0.679917,1
6,GMM,0.71717,1
6,GMM,0.695018,1
6,GMM,0.167752,2
6,GMM,0.679292,1
6,GMM,-0.065556,2
6,GMM,0.138511,3
6,GMM,0.663518,1
6,GMM,-0.545893,0
6,GMM,0.121212,3
6,GMM,0.198192,3
6,GMM,0.647635,1
6,GMM,0.669452,1
6,GMM,0.729058,1
6,GMM,0.690492,1
6,GMM,0.087037,3
6,GMM,-0.289763,0
6,GMM,0.642454,1
6,GMM,0.316808,2
6,GMM,0.696396,1
6,GMM,0.707517,1
6,GMM,-0.000329,5
6,GMM,-0.219905,0
6,GMM,0.709168,1
6,GMM,0.423749,1
6,GMM,-0.051902,5
6,GMM,0.111204,2
6,GMM,0.217172,5
6,GMM,0.648752,1
6,GMM,0.632659,1
6,GMM,0.204167,0
6,GMM,0.744405,1
6,GMM,-0.06004,3
6,GMM,0.000224,0
6,GMM,0.711773,1
6,GMM,0.686381,1
6,GMM,-0.428541,0
6,GMM,0.686381,1
6,GMM,0.585376,1
6,GMM,0.729058,1
6,GMM,0.168896,0
6,GMM,0.742761,1
6,GMM,0.016574,2
6,GMM,-0.581358,0
6,GMM,0.045883,5
6,GMM,0.744405,1
6,GMM,0.678483,1
6,GMM,0.663524,1
6,GMM,0.301927,2
6,GMM,0.014994,5
6,GMM,0.712976,1
6,GMM,0.72229,1
6,GMM,0.199254,5
6,GMM,0.647613,1
6,GMM,0.65594,1
6,GMM,0.707517,1
6,GMM,0.735837,1
6,GMM,0.772916,1
6,GMM,0.638221,1
6,GMM,0.729058,1
6,GMM,0.686087,1
6,GMM,0.741239,1
6,GMM,0.381211,2
6,GMM,0.652546,1
6,GMM,0.760639,1
6,GMM,-0.201698,0
6,GMM,-0.24564,0
6,GMM,-0.565457,0
6,GMM,-0.186553,0
6,GMM,0.717901,1
6,GMM,0.628944,1
6,GMM,0.625314,1
6,GMM,0.695018,1
6,GMM,0.256831,3
6,GMM,0.50314,1
6,GMM,0.68941,1
6,GMM,-0.005695,5
6,GMM,0.209097,0
6,GMM,0.427516,2
6,GMM,0.011459,3
6,GMM,0.177453,0
6,GMM,-0.432695,0
6,GMM,0.6886,1
6,GMM,0.153115,3
6,GMM,0.772916,1
6,GMM,-0.646343,0
6,GMM,0.717901,1
6,GMM,0.057479,5
6,GMM,0.717901,1
6,GMM,0.710252,1
6,GMM,0.021222,5
6,GMM,-0.032638,5
6,GMM,0.165331,3
6,GMM,0.713231,1
6,GMM,-0.024055,5
6,GMM,0.772916,1
6,GMM,0.252511,3
6,GMM,0.674529,1
6,GMM,0.250129,3
6,GMM,0.663518,1
6,GMM,0.139971,5
6,GMM,0.598085,1
6,GMM,0.265609,3
6,GMM,0.72245,1
6,GMM,0.663524,1
6,GMM,0.64382,1
6,GMM,-0.000882,5
6,GMM,0.744405,1
6,GMM,0.742917,1
6,GMM,-0.577344,0
6,GMM,0.729022,1
6,GMM,0.099804,0
6,GMM,-0.413993,0
6,GMM,0.09051,5
6,GMM,0.213905,5
6,GMM,0.700099,1
6,GMM,0.020225,0
6,GMM,0.520735,1
6,GMM,0.692884,1
6,GMM,-0.117007,0
6,GMM,0.717901,1
6,GMM,0.654099,1
6,GMM,0.728576,1
6,GMM,0.110601,0
6,GMM,-0.484733,0
6,GMM,-0.384408,0
6,GMM,0.707517,1
6,GMM,0.742917,1
6,GMM,-0.144701,0
6,GMM,0.719483,1
6,GMM,-0.530874,0
6,GMM,0.717975,1
6,GMM,0.649771,1
6,GMM,0.716895,1
6,GMM,0.717901,1
6,GMM,0.741239,1
6,GMM,0.737741,1
6,GMM,-0.6736,0
6,GMM,-0.025457,0
6,GMM,0.263376,5
6,GMM,0.69238,1
6,GMM,0.663518,1
6,GMM,0.162219,2
6,GMM,0.17146,4
6,GMM,0.157668,0
6,GMM,0.745358,1
6,GMM,0.649771,1
6,GMM,0.728576,1
6,GMM,0.020267,0
6,GMM,0.686267,1
6,GMM,0.662993,1
6,GMM,0.569544,1
6,GMM,0.760639,1
6,GMM,0.741239,1
6,GMM,0.686381,1
6,GMM,-0.072106,5
6,GMM,0.583547,1
6,GMM,-0.011808,5
6,GMM,0.114316,5
6,GMM,-0.284765,0
6,GMM,-0.109357,5
6,GMM,0.742917,1
6,GMM,0.127158,5
6,GMM,0.234319,3
6,GMM,0.647635,1
6,GMM,0.250675,3
6,GMM,0.685284,1
6,GMM,0.030312,5
6,GMM,0.742917,1
6,GMM,0.048872,5
6,GMM,0.308845,3
6,GMM,-0.037491,5
6,GMM,-0.077333,0
6,GMM,0.694499,1
6,GMM,0.712976,1
6,GMM,0.69257,1
6,GMM,0.678483,1
6,GMM,-0.155725,5
6,GMM,0.735837,1
6,GMM,-0.585193,0
6,GMM,0.295397,2
6,GMM,0.177915,4
6,GMM,0.437655,4
6,GMM,-0.08159,0
6,GMM,0.262838,3
6,GMM,0.729058,1
6,GMM,0.742917,1
6,GMM,0.234935,3
6,GMM,0.650899,1
6,GMM,0.577064,1
6,GMM,0.702404,1
6,GMM,0.742761,1
6,GMM,0.682575,1
6,GMM,0.712976,1
6,GMM,0.760639,1
6,GMM,0.686381,1
6,GMM,0.593955,1
6,GMM,0.712976,1
6,GMM,0.140833,5
6,GMM,0.261616,3
6,GMM,0.283748,3
6,GMM,0.191607,0
6,GMM,-0.005668,5
6,GMM,0.712976,1
6,GMM,0.598085,1
6,GMM,0.772916,1
6,GMM,0.105885,0
6,GMM,0.696093,1
6,GMM,-0.480579,0
6,GMM,0.744405,1
6,GMM,0.67363,1
6,GMM,0.510524,1
6,GMM,0.741239,1
6,GMM,0.717186,1
6,GMM,0.692884,1
6,GMM,0.742761,1
6,GMM,0.741239,1
6,GMM,0.6366,1
6,GMM,0.11925,0
6,GMM,0.760639,1
6,GMM,-0.152589,5
6,GMM,0.122956,3
6,GMM,0.700218,1
6,GMM,0.572301,1
6,GMM,0.628944,1
6,GMM,0.653152,1
6,GMM,0.69257,1
6,GMM,0.772916,1
6,GMM,0.020706,3
6,GMM,-0.066154,2
6,GMM,0.574081,1
6,GMM,0.744405,1
6,GMM,0.504794,1
6,GMM,-0.456491,0
6,GMM,0.719483,1
6,GMM,0.225788,3
6,GMM,0.742761,1
6,GMM,0.50314,1
6,GMM,0.772916,1
6,GMM,-0.143267,5
6,GMM,-0.203165,0
6,GMM,0.772916,1
6,GMM,0.700099,1
6,GMM,0.045135,0
7,Kmeans,0.630619,1
7,Kmeans,0.673408,1
7,Kmeans,0.343538,4
7,Kmeans,0.129635,3
7,Kmeans,0.052936,2
7,Kmeans,0.687593,1
7,Kmeans,0.317457,3
7,Kmeans,0.193581,0
7,Kmeans,0.672431,1
7,Kmeans,0.676474,1
7,Kmeans,0.69039,1
7,Kmeans,0.730186,1
7,Kmeans,-0.133269,0
7,Kmeans,0.3165,3
7,Kmeans,0.16068,3
7,Kmeans,0.67414,1
7,Kmeans,0.553978,1
7,Kmeans,0.141407,6
7,Kmeans,0.65463,1
7,Kmeans,-0.006139,0
7,Kmeans,0.606524,1
7,Kmeans,0.340268,1
7,Kmeans,0.277823,2
7,Kmeans,0.600426,1
7,Kmeans,0.174574,6
7,Kmeans,0.694362,1
7,Kmeans,0.235683,1
7,Kmeans,0.587375,1
7,Kmeans,0.630619,1
7,Kmeans,0.587375,1
7,Kmeans,0.704135,1
7,Kmeans,0.736179,1
7,Kmeans,-0.005078,5
